order_id,item_id,quantity,special_request,subtotal,payment_method,order_placed,order_status
3064,17,2,Extra gravy,24.3,Interac Transfer,2023-07-13 20:45:21,In Progress
3065,2,3,None,17.92,Credit Card,2023-12-21 07:28:39,In Progress
3066,1,5,Extra gravy,20.24,Cash,2023-12-03 07:01:45,Completed
3067,8,4,No powdered sugar,23.09,Cash,2023-03-27 05:39:00,Cancelled
3068,13,3,Extra syrup,5.63,Interac Transfer,2023-11-09 13:32:29,Completed
3069,15,3,Spicy,19.27,Interac Transfer,2023-06-06 21:44:47,Cancelled
3070,8,3,No powdered sugar,27.1,Credit Card,2023-08-08 14:54:53,Completed
3071,12,1,Extra gravy,5.43,Interac Transfer,2023-01-05 18:28:57,Completed
3072,22,4,None,15.13,Credit Card,2023-10-18 04:37:04,Cancelled
3073,12,3,No powdered sugar,28.16,Cash,2023-01-01 11:55:29,Completed
3074,14,4,Extra syrup,13.83,Credit Card,2023-10-24 20:27:21,In Progress
3075,15,3,Extra gravy,16.47,Credit Card,2023-11-06 03:47:18,In Progress
3076,15,5,None,29.54,Credit Card,2023-06-17 00:45:08,Cancelled
3077,9,5,Spicy,9.98,Cash,2023-06-16 21:18:36,Completed
3078,19,5,Extra gravy,6.63,Cash,2023-01-05 11:44:16,In Progress
3079,20,2,None,26.49,Interac Transfer,2023-07-12 22:53:48,Cancelled
3080,22,3,Spicy,26.71,Credit Card,2023-08-04 05:37:25,Cancelled
3081,8,2,None,16.8,Cash,2023-07-24 15:00:31,Cancelled
3082,21,4,Spicy,17.86,Credit Card,2023-03-10 12:37:59,In Progress
3083,19,2,Spicy,25.9,Credit Card,2023-04-26 12:38:02,In Progress
3084,6,4,Spicy,23.46,Credit Card,2023-03-16 01:07:09,In Progress
3085,20,4,None,11.63,Cash,2023-03-25 02:10:12,In Progress
3086,19,4,Spicy,5.42,Credit Card,2023-10-12 16:32:24,Completed
3087,4,2,Extra gravy,16.99,Credit Card,2023-09-28 00:14:59,In Progress
3088,7,3,Extra syrup,26.47,Interac Transfer,2023-09-15 18:33:22,Cancelled
3089,4,2,Extra syrup,27.4,Credit Card,2023-05-17 16:36:17,Completed
3090,22,3,Spicy,28.91,Interac Transfer,2023-05-19 00:33:34,In Progress
3091,12,3,Extra syrup,26.99,Credit Card,2023-03-14 21:43:41,Completed
3092,13,4,Extra syrup,19.5,Interac Transfer,2023-05-20 14:37:42,Cancelled
3093,3,2,Spicy,16.12,Cash,2023-12-15 13:27:46,In Progress
3094,22,3,Spicy,24.37,Cash,2023-10-06 08:15:36,Completed
3095,12,5,Extra gravy,23.5,Credit Card,2023-10-02 18:57:03,In Progress
3096,2,3,No powdered sugar,18.45,Interac Transfer,2023-10-15 13:00:59,Completed
3097,2,5,None,7.18,Cash,2023-07-10 06:55:25,Completed
3098,9,2,Spicy,28.15,Credit Card,2023-07-16 16:59:48,Cancelled
3099,1,2,Spicy,16.39,Credit Card,2023-03-05 20:39:53,Cancelled
3100,8,2,Extra syrup,14.08,Interac Transfer,2023-01-20 06:53:24,In Progress
3101,6,3,Extra gravy,20.74,Interac Transfer,2023-04-23 05:48:20,In Progress
3102,6,1,Extra syrup,21.85,Credit Card,2023-06-23 18:17:36,Completed
3103,22,3,Spicy,10.27,Interac Transfer,2023-05-21 01:10:21,Cancelled
3104,18,3,Spicy,25.92,Interac Transfer,2023-09-22 09:47:24,Cancelled
3105,17,4,Extra syrup,12.25,Cash,2023-05-08 15:07:20,Completed
3106,12,4,Spicy,9.67,Interac Transfer,2023-12-26 09:01:16,Cancelled
3107,6,3,No powdered sugar,15.16,Credit Card,2023-08-16 19:08:29,Cancelled
3108,8,5,None,23.26,Interac Transfer,2023-11-20 03:29:12,Completed
3109,19,4,None,29.14,Credit Card,2023-10-07 14:25:25,In Progress
3110,10,3,None,25.23,Credit Card,2023-10-31 23:00:51,In Progress
3111,1,1,No powdered sugar,28.51,Interac Transfer,2023-09-13 14:35:24,In Progress
3112,13,5,Spicy,8.52,Interac Transfer,2023-06-02 16:19:30,Completed
3113,17,2,Extra syrup,6.78,Interac Transfer,2023-05-22 06:18:23,In Progress
3114,3,3,Extra gravy,18.94,Cash,2023-03-25 18:38:17,Completed
3115,8,3,Spicy,12.26,Cash,2023-04-09 04:32:46,Completed
3116,14,5,No powdered sugar,25.7,Interac Transfer,2023-01-15 19:57:29,Cancelled
3117,3,4,No powdered sugar,21.8,Credit Card,2023-01-04 22:17:41,Cancelled
3118,16,4,None,29.27,Interac Transfer,2023-09-19 09:24:16,In Progress
3119,13,4,Spicy,11.37,Cash,2023-02-09 14:01:34,Completed
3120,20,2,None,17.14,Cash,2023-10-13 10:44:13,In Progress
3121,17,5,Extra gravy,17.53,Interac Transfer,2023-06-30 23:42:39,In Progress
3122,13,5,None,10.98,Credit Card,2023-11-03 03:34:32,Cancelled
3123,6,4,Extra gravy,19.75,Credit Card,2023-08-31 03:13:27,In Progress
3124,17,4,No powdered sugar,16.08,Cash,2023-03-27 10:25:07,In Progress
3125,14,1,None,16.17,Cash,2023-02-21 01:39:56,Cancelled
3126,17,1,None,14.07,Cash,2023-08-13 23:39:17,In Progress
3127,8,3,Extra syrup,5.42,Credit Card,2023-08-08 19:39:11,In Progress
3128,11,3,No powdered sugar,18.05,Cash,2023-12-21 19:56:13,Completed
3129,20,5,Extra syrup,13.38,Cash,2023-09-03 19:44:41,In Progress
3130,1,5,Extra gravy,5.03,Credit Card,2023-02-18 17:19:16,Cancelled
3131,7,2,Extra gravy,12.7,Cash,2023-10-11 23:58:59,Cancelled
3132,21,2,No powdered sugar,11.97,Cash,2023-04-20 03:32:39,Completed
3133,21,1,Extra gravy,14.84,Interac Transfer,2023-06-19 03:34:00,Cancelled
3134,17,3,No powdered sugar,8.3,Cash,2023-11-05 15:01:41,Cancelled
3135,10,1,Extra gravy,17.69,Interac Transfer,2023-06-16 15:42:05,Cancelled
3136,11,1,Spicy,22.31,Cash,2023-01-28 06:36:56,In Progress
3137,22,3,None,20.75,Cash,2023-05-22 23:36:37,Completed
3138,9,2,Spicy,25.09,Interac Transfer,2023-07-20 04:07:53,Completed
3139,9,3,No powdered sugar,16.3,Cash,2023-03-18 11:40:23,Completed
3140,5,4,No powdered sugar,17.98,Interac Transfer,2023-01-15 10:34:13,Completed
3141,17,4,Spicy,25.26,Cash,2023-10-18 08:25:33,Cancelled
3142,9,4,None,15.69,Interac Transfer,2023-07-22 09:44:37,In Progress
3143,17,5,None,22.54,Interac Transfer,2023-09-01 05:32:56,Cancelled
3144,21,2,Extra syrup,15.87,Cash,2023-06-18 09:57:00,Cancelled
3145,19,2,Extra gravy,15.44,Cash,2023-01-14 04:01:08,Cancelled
3146,7,5,Extra syrup,24.01,Interac Transfer,2023-08-09 02:36:25,Cancelled
3147,9,1,None,9.37,Credit Card,2023-10-22 07:24:44,Completed
3148,7,4,Spicy,13.46,Cash,2023-11-14 23:35:18,Completed
3149,13,4,Extra gravy,10.6,Cash,2023-11-26 14:56:22,In Progress
3150,11,1,Spicy,13.98,Credit Card,2023-05-11 09:11:42,Cancelled
3151,14,3,Extra syrup,10.76,Credit Card,2023-01-26 09:59:47,Completed
3152,19,3,No powdered sugar,19.49,Interac Transfer,2023-09-05 13:23:25,In Progress
3153,11,2,Spicy,24.95,Cash,2023-06-15 02:24:35,Cancelled
3154,13,5,Extra syrup,24.67,Interac Transfer,2023-07-05 16:03:16,Cancelled
3155,14,2,Extra syrup,14.11,Cash,2023-04-19 10:57:37,Completed
3156,13,3,Extra syrup,29.72,Credit Card,2023-02-11 18:33:58,Cancelled
3157,1,1,No powdered sugar,19.85,Interac Transfer,2023-05-21 00:54:25,Cancelled
3158,8,2,No powdered sugar,14.99,Cash,2023-01-23 13:20:11,Completed
3159,12,4,No powdered sugar,25.89,Cash,2023-02-08 06:32:48,In Progress
3160,19,4,Extra gravy,23.25,Credit Card,2023-11-19 16:03:16,In Progress
3161,12,1,No powdered sugar,23.73,Credit Card,2023-06-13 00:54:53,Completed
3162,8,3,No powdered sugar,9.9,Cash,2023-03-06 20:46:36,Completed
3163,8,4,No powdered sugar,16.71,Credit Card,2023-02-15 21:00:22,In Progress
3164,21,4,Spicy,26.55,Credit Card,2023-06-11 22:51:04,In Progress
3165,13,5,No powdered sugar,17.6,Interac Transfer,2023-06-17 19:48:04,Completed
3166,12,2,Extra gravy,22.09,Cash,2023-06-17 14:36:57,Completed
3167,16,3,Extra syrup,19.7,Interac Transfer,2023-01-02 01:31:38,Completed
3168,1,2,Spicy,26.06,Credit Card,2023-07-08 21:06:16,Cancelled
3169,13,3,None,12.11,Cash,2023-05-16 03:28:14,Completed
3170,7,4,No powdered sugar,19.39,Credit Card,2023-06-14 22:03:59,Cancelled
3171,5,5,Extra syrup,8.08,Credit Card,2023-06-25 07:25:41,In Progress
3172,8,2,Extra syrup,22.26,Cash,2023-09-13 19:13:02,In Progress
3173,14,4,Spicy,23.3,Credit Card,2023-07-03 12:21:42,Completed
3174,13,3,None,6.07,Interac Transfer,2023-09-16 13:51:33,Completed
3175,15,2,Extra gravy,21.89,Cash,2023-09-09 04:01:19,In Progress
3176,17,2,Extra syrup,15.37,Credit Card,2023-07-03 07:08:54,In Progress
3177,15,4,Extra syrup,8.1,Credit Card,2023-05-17 13:30:41,In Progress
3178,20,2,Extra syrup,15.5,Credit Card,2023-11-24 21:51:37,In Progress
3179,18,5,Extra syrup,9.86,Cash,2023-05-14 08:32:36,Completed
3180,18,5,Spicy,15.39,Interac Transfer,2023-06-23 17:25:22,Cancelled
3181,2,4,None,14.61,Credit Card,2023-06-22 18:17:42,In Progress
3182,4,3,Extra syrup,23.46,Credit Card,2023-12-05 23:53:38,In Progress
3183,1,4,Extra gravy,24.36,Credit Card,2023-03-27 04:28:51,Cancelled
3184,4,5,Extra gravy,20.18,Cash,2023-09-15 13:15:51,Completed
3185,18,1,No powdered sugar,5.57,Credit Card,2023-05-20 21:15:00,Cancelled
3186,5,1,Extra syrup,28.28,Credit Card,2023-01-06 01:05:53,Completed
3187,19,2,Extra syrup,22.16,Credit Card,2023-03-14 10:26:08,Completed
3188,15,2,Extra syrup,5.85,Cash,2023-08-28 15:50:14,Completed
3189,8,1,Extra syrup,25.47,Interac Transfer,2023-10-27 18:40:41,Completed
3190,20,5,Extra syrup,10.01,Cash,2023-02-22 22:13:07,Completed
3191,17,2,Extra gravy,19.48,Interac Transfer,2023-01-20 18:00:57,In Progress
3192,1,4,None,16.67,Interac Transfer,2023-05-04 17:20:38,Completed
3193,12,4,None,15.5,Cash,2023-02-05 23:05:54,In Progress
3194,19,5,No powdered sugar,27.24,Credit Card,2023-01-17 15:26:55,Completed
3195,15,2,Extra gravy,15.93,Interac Transfer,2023-02-19 06:34:41,In Progress
3196,9,4,Extra syrup,6.88,Credit Card,2023-07-15 20:27:05,Cancelled
3197,7,2,None,28.67,Interac Transfer,2023-06-28 04:32:17,Cancelled
3198,2,2,Spicy,28.01,Credit Card,2023-06-01 14:26:54,In Progress
3199,9,4,Spicy,22.11,Credit Card,2023-11-21 09:51:11,Completed
3200,10,1,Spicy,16.7,Cash,2023-08-28 20:29:57,In Progress
3201,2,4,Extra syrup,7.32,Credit Card,2023-02-07 11:35:45,In Progress
3202,19,5,Extra syrup,24.77,Interac Transfer,2023-10-31 07:49:41,Completed
3203,11,3,No powdered sugar,6.89,Credit Card,2023-10-01 00:56:21,Cancelled
3204,13,4,No powdered sugar,6.72,Credit Card,2023-08-23 08:54:15,In Progress
3205,10,2,No powdered sugar,18.43,Credit Card,2023-04-18 10:54:15,Cancelled
3206,14,2,Spicy,9.0,Interac Transfer,2023-03-04 09:24:59,Cancelled
3207,18,4,Extra syrup,5.19,Interac Transfer,2023-03-11 16:42:50,Cancelled
3208,19,3,Spicy,15.58,Interac Transfer,2023-01-10 21:17:05,In Progress
3209,22,4,No powdered sugar,8.43,Credit Card,2023-05-18 18:08:57,In Progress
3210,9,3,Extra syrup,9.01,Cash,2023-08-23 16:52:17,Completed
3211,7,3,Extra gravy,6.92,Interac Transfer,2023-07-02 22:50:13,Completed
3212,3,5,None,10.13,Credit Card,2023-10-02 21:09:04,In Progress
3213,20,2,None,22.89,Interac Transfer,2023-04-29 09:06:15,Completed
3214,6,2,No powdered sugar,25.22,Cash,2023-07-21 21:31:56,Cancelled
3215,21,3,Spicy,16.31,Credit Card,2023-03-21 06:09:44,Cancelled
3216,2,2,Extra gravy,17.66,Interac Transfer,2023-12-05 04:06:10,In Progress
3217,6,1,Extra syrup,5.82,Interac Transfer,2023-09-22 05:02:54,Cancelled
3218,3,3,Spicy,6.73,Cash,2023-07-21 17:48:49,In Progress
3219,16,2,No powdered sugar,11.44,Interac Transfer,2023-03-05 12:05:40,In Progress
3220,8,1,Spicy,18.6,Credit Card,2023-02-15 17:03:40,In Progress
3221,2,5,No powdered sugar,23.49,Credit Card,2023-10-19 23:28:31,Cancelled
3222,17,2,None,20.13,Cash,2023-09-02 21:08:20,In Progress
3223,9,1,None,14.8,Cash,2023-04-22 14:02:02,In Progress
3224,12,4,Spicy,7.96,Cash,2023-08-21 17:17:00,Completed
3225,3,4,Extra gravy,24.52,Credit Card,2023-09-14 22:39:18,Cancelled
3226,11,1,Extra syrup,14.09,Cash,2023-11-09 05:43:29,In Progress
3227,1,3,No powdered sugar,23.4,Interac Transfer,2023-03-01 15:13:02,Completed
3228,13,3,Extra syrup,17.82,Interac Transfer,2023-11-17 17:46:41,In Progress
3229,15,2,None,23.47,Credit Card,2023-08-19 10:08:03,Cancelled
3230,5,4,Extra gravy,27.68,Interac Transfer,2023-10-03 01:33:41,Completed
3231,21,3,Extra gravy,28.03,Cash,2023-06-29 21:34:04,Completed
3232,17,3,Extra syrup,18.38,Interac Transfer,2023-02-21 04:05:10,In Progress
3233,6,4,None,17.79,Cash,2023-08-02 21:24:37,In Progress
3234,21,5,Extra syrup,11.64,Interac Transfer,2023-08-26 14:19:57,Cancelled
3235,22,3,Spicy,28.39,Credit Card,2023-08-30 12:19:09,Cancelled
3236,11,1,Extra gravy,16.45,Cash,2023-09-18 16:49:17,In Progress
3237,18,2,Extra gravy,8.19,Interac Transfer,2023-09-22 22:12:57,Completed
3238,4,3,Spicy,15.82,Credit Card,2023-06-13 13:32:44,Cancelled
3239,3,3,None,8.18,Interac Transfer,2023-05-17 03:58:52,Cancelled
3240,13,5,Extra gravy,17.56,Credit Card,2023-05-26 02:59:45,Completed
3241,9,1,No powdered sugar,19.03,Interac Transfer,2023-11-18 13:30:46,In Progress
3242,21,2,No powdered sugar,13.44,Cash,2023-01-18 05:56:41,Cancelled
3243,6,3,None,6.79,Cash,2023-06-06 03:40:07,Completed
3244,12,2,Spicy,28.59,Cash,2023-09-09 07:18:48,Cancelled
3245,2,4,Extra syrup,24.33,Cash,2023-07-27 01:41:57,Completed
3246,3,3,None,25.97,Cash,2023-08-06 01:33:56,Cancelled
3247,3,3,Extra syrup,14.17,Interac Transfer,2023-04-03 23:33:58,In Progress
3248,12,4,None,24.02,Interac Transfer,2023-01-03 18:10:43,Completed
3249,15,5,No powdered sugar,17.13,Interac Transfer,2023-01-06 03:09:37,Cancelled
3250,9,3,Spicy,10.03,Interac Transfer,2023-05-23 01:07:23,Cancelled
3251,8,2,No powdered sugar,8.11,Cash,2023-04-28 09:35:32,Completed
3252,11,1,Spicy,13.63,Credit Card,2023-06-21 18:14:49,Completed
3253,16,2,Extra syrup,8.44,Cash,2023-08-26 09:40:36,In Progress
3254,22,5,None,29.96,Interac Transfer,2023-08-25 01:21:05,Completed
3255,4,1,Extra gravy,6.23,Cash,2023-09-09 17:20:30,Cancelled
3256,1,2,Extra gravy,16.03,Cash,2023-06-13 14:07:19,In Progress
3257,7,2,Spicy,16.3,Cash,2023-07-15 01:52:35,Completed
3258,2,4,Spicy,12.52,Credit Card,2023-03-25 12:34:50,Cancelled
3259,5,5,No powdered sugar,19.28,Cash,2023-08-28 03:25:10,Completed
3260,7,4,Extra gravy,8.75,Cash,2023-04-29 21:21:35,Cancelled
3261,4,1,No powdered sugar,24.6,Credit Card,2023-09-13 14:03:42,Cancelled
3262,5,4,Extra syrup,13.31,Cash,2023-08-02 04:28:49,In Progress
3263,1,5,Extra gravy,19.78,Cash,2023-08-08 22:46:19,In Progress
3264,1,3,Extra syrup,22.89,Cash,2023-03-01 22:01:40,Completed
3265,15,3,None,27.23,Cash,2023-01-04 11:52:51,In Progress
3266,20,1,No powdered sugar,25.89,Cash,2023-07-25 11:16:46,Completed
3267,19,3,Spicy,20.21,Interac Transfer,2023-01-04 06:11:13,In Progress
3268,10,4,Extra gravy,14.71,Cash,2023-03-03 15:28:48,In Progress
3269,18,1,No powdered sugar,17.58,Credit Card,2023-09-22 00:47:15,Completed
3270,3,5,Spicy,24.22,Cash,2023-05-17 10:42:07,In Progress
3271,11,1,None,26.94,Interac Transfer,2023-05-30 06:21:09,In Progress
3272,15,1,Extra gravy,7.59,Credit Card,2023-01-20 04:03:34,In Progress
3273,11,2,Extra syrup,14.62,Credit Card,2023-04-17 03:08:34,In Progress
3274,17,2,None,24.4,Cash,2023-09-11 10:49:38,Completed
3275,17,1,Spicy,15.79,Interac Transfer,2023-03-30 12:33:10,Cancelled
3276,6,3,Extra gravy,13.31,Cash,2023-12-02 15:09:52,Completed
3277,5,2,Extra gravy,15.28,Interac Transfer,2023-09-18 12:20:37,Completed
3278,8,5,None,20.07,Interac Transfer,2023-09-06 15:19:47,Completed
3279,2,4,Extra gravy,30.0,Cash,2023-08-19 02:32:59,In Progress
3280,16,2,Spicy,17.32,Interac Transfer,2023-09-01 16:51:49,In Progress
3281,20,1,None,10.21,Cash,2023-01-05 08:11:43,Cancelled
3282,12,3,Extra syrup,9.07,Interac Transfer,2023-04-18 22:28:45,In Progress
3283,6,4,None,6.06,Credit Card,2023-08-07 19:27:56,Cancelled
3284,1,2,None,18.97,Cash,2023-06-21 00:22:52,Cancelled
3285,4,3,Extra syrup,18.61,Interac Transfer,2023-07-18 17:02:26,In Progress
3286,17,3,Spicy,10.13,Credit Card,2023-02-12 09:12:33,Cancelled
3287,13,3,No powdered sugar,22.38,Credit Card,2023-08-29 07:28:48,Completed
3288,18,1,No powdered sugar,23.53,Credit Card,2023-09-06 05:08:41,Completed
3289,5,5,Extra syrup,11.48,Credit Card,2023-04-15 17:18:55,Completed
3290,3,3,Spicy,13.6,Cash,2023-01-02 05:50:13,Cancelled
3291,11,4,Extra gravy,29.76,Interac Transfer,2023-05-16 15:30:42,Cancelled
3292,13,2,Extra syrup,14.36,Credit Card,2023-10-27 02:29:46,Completed
3293,4,4,No powdered sugar,24.02,Interac Transfer,2023-03-16 14:01:08,In Progress
3294,14,1,Spicy,16.32,Interac Transfer,2023-10-16 15:08:19,Completed
3295,22,1,None,24.83,Interac Transfer,2023-12-04 11:18:47,In Progress
3296,11,4,Spicy,24.23,Cash,2023-02-17 20:10:57,In Progress
3297,10,5,Spicy,21.69,Cash,2023-03-03 10:00:15,Cancelled
3298,19,1,No powdered sugar,26.37,Credit Card,2023-11-27 04:36:58,Cancelled
3299,18,1,No powdered sugar,28.48,Interac Transfer,2023-06-20 07:57:00,In Progress
3300,6,4,Extra gravy,19.5,Cash,2023-02-01 11:05:56,In Progress
3301,15,1,Extra gravy,10.94,Cash,2023-07-29 11:20:07,In Progress
3302,21,5,Extra syrup,14.97,Cash,2023-08-17 00:00:27,Cancelled
3303,10,5,None,23.96,Credit Card,2023-08-21 23:19:06,Completed
3304,5,5,Extra gravy,21.27,Cash,2023-01-16 18:47:25,In Progress
3305,5,2,No powdered sugar,9.44,Interac Transfer,2023-11-03 02:06:29,Cancelled
3306,10,5,Spicy,6.28,Cash,2023-11-12 05:51:16,Completed
3307,5,5,Extra syrup,22.07,Cash,2023-11-22 20:44:36,Cancelled
3308,3,2,Extra gravy,11.28,Credit Card,2023-11-10 04:36:27,Completed
3309,6,3,Spicy,17.49,Interac Transfer,2023-09-05 04:49:32,Cancelled
3310,4,1,Spicy,23.67,Cash,2023-06-13 08:05:18,Completed
3311,18,5,Extra gravy,19.07,Interac Transfer,2023-03-04 14:58:32,In Progress
3312,9,1,None,7.08,Interac Transfer,2023-11-18 10:44:28,Cancelled
3313,17,4,None,9.64,Cash,2023-11-03 14:41:20,Completed
3314,13,1,Extra syrup,10.48,Credit Card,2023-12-13 10:17:08,Completed
3315,15,2,None,11.45,Interac Transfer,2023-09-11 02:37:54,Completed
3316,20,1,Extra syrup,19.14,Cash,2023-05-13 18:37:13,In Progress
3317,17,1,No powdered sugar,17.6,Interac Transfer,2023-09-09 13:49:50,Cancelled
3318,13,1,Extra gravy,10.08,Interac Transfer,2023-11-10 23:03:26,Completed
3319,16,3,Spicy,6.69,Interac Transfer,2023-06-23 08:48:00,In Progress
3320,22,3,Extra syrup,9.29,Cash,2023-04-12 13:07:41,In Progress
3321,4,4,None,29.61,Interac Transfer,2023-07-20 00:16:28,In Progress
3322,5,2,Extra syrup,16.71,Interac Transfer,2023-02-27 05:38:18,In Progress
3323,5,1,Extra syrup,26.68,Credit Card,2023-10-11 23:38:21,In Progress
3324,9,1,None,26.22,Cash,2023-12-11 00:44:07,In Progress
3325,17,1,None,17.79,Cash,2023-04-29 04:56:00,In Progress
3326,13,1,Extra gravy,22.67,Interac Transfer,2023-03-12 18:55:27,Cancelled
3327,2,3,Spicy,9.82,Credit Card,2023-08-26 08:41:27,Cancelled
3328,13,4,Extra gravy,22.21,Interac Transfer,2023-08-29 06:54:25,In Progress
3329,22,5,Extra gravy,11.81,Interac Transfer,2023-05-14 22:00:28,Completed
3330,21,2,None,25.8,Cash,2023-12-08 09:58:41,Completed
3331,19,1,None,7.09,Credit Card,2023-04-20 07:37:24,Completed
3332,3,4,Spicy,24.33,Interac Transfer,2023-07-04 16:48:36,In Progress
3333,10,5,Extra syrup,7.5,Cash,2023-03-13 15:43:16,Completed
3334,2,4,Extra gravy,27.03,Interac Transfer,2023-03-14 11:32:25,Cancelled
3335,13,3,Spicy,12.61,Interac Transfer,2023-02-20 14:07:34,Cancelled
3336,19,5,Extra gravy,21.36,Credit Card,2023-07-03 15:21:39,Cancelled
3337,17,4,Extra syrup,17.19,Credit Card,2023-08-17 16:49:58,Cancelled
3338,21,3,Extra gravy,14.16,Credit Card,2023-06-17 02:51:46,In Progress
3339,14,4,No powdered sugar,21.14,Interac Transfer,2023-07-26 00:47:14,Cancelled
3340,12,4,Spicy,28.69,Credit Card,2023-11-19 09:55:10,Completed
3341,21,5,None,6.03,Cash,2023-08-12 23:37:55,Completed
3342,12,3,Extra gravy,27.97,Interac Transfer,2023-02-25 22:51:51,Cancelled
3343,11,1,Spicy,20.23,Credit Card,2023-11-07 05:09:55,Cancelled
3344,7,2,Spicy,25.18,Interac Transfer,2023-10-06 22:15:24,Cancelled
3345,4,5,Extra gravy,14.6,Interac Transfer,2023-01-01 19:22:26,Completed
3346,19,3,None,16.8,Cash,2023-01-02 00:41:56,Completed
3347,1,4,None,26.72,Cash,2023-08-19 00:04:15,Cancelled
3348,3,3,Extra gravy,15.37,Cash,2023-12-11 13:49:08,Completed
3349,13,2,Spicy,18.37,Interac Transfer,2023-12-30 14:59:31,Completed
3350,15,2,None,5.5,Interac Transfer,2023-07-29 02:07:37,In Progress
3351,2,1,Extra gravy,8.96,Cash,2023-06-20 23:05:52,Cancelled
3352,11,1,Extra gravy,21.04,Interac Transfer,2023-05-20 13:13:10,Cancelled
3353,4,2,Extra gravy,22.92,Cash,2023-01-11 00:05:49,In Progress
3354,19,5,Spicy,19.57,Cash,2023-08-01 11:56:28,In Progress
3355,17,5,None,8.58,Credit Card,2023-07-22 01:09:16,Completed
3356,3,4,Spicy,16.14,Cash,2023-02-06 23:46:46,In Progress
3357,18,1,No powdered sugar,13.88,Credit Card,2023-11-22 16:40:13,Cancelled
3358,8,4,None,17.39,Cash,2023-05-10 18:52:43,Cancelled
3359,22,1,Spicy,26.76,Interac Transfer,2023-03-12 17:25:44,Cancelled
3360,19,2,None,24.4,Credit Card,2023-02-04 00:12:21,Completed
3361,5,5,No powdered sugar,7.1,Interac Transfer,2023-05-23 01:37:33,Completed
3362,7,5,Extra syrup,27.26,Interac Transfer,2023-05-02 04:51:43,Cancelled
3363,21,2,Extra gravy,16.79,Cash,2023-11-13 11:28:45,Cancelled
3364,8,4,Spicy,23.6,Cash,2023-09-13 18:52:36,Completed
3365,5,4,No powdered sugar,8.5,Interac Transfer,2023-07-06 05:14:15,Completed
3366,17,3,No powdered sugar,21.77,Cash,2023-04-23 23:21:48,In Progress
3367,5,1,None,10.91,Cash,2023-07-24 15:48:46,Completed
3368,4,4,None,15.96,Cash,2023-09-01 13:40:05,Completed
3369,22,2,Extra gravy,5.42,Interac Transfer,2023-10-27 14:54:56,Cancelled
3370,19,4,None,8.79,Credit Card,2023-06-03 16:23:32,Cancelled
3371,21,5,Spicy,7.3,Credit Card,2023-10-22 05:13:02,Cancelled
3372,2,1,Spicy,10.99,Interac Transfer,2023-03-25 14:51:49,In Progress
3373,11,3,Spicy,7.5,Cash,2023-10-14 00:00:16,Completed
3374,22,1,Extra syrup,22.3,Cash,2023-01-26 14:54:19,In Progress
3375,13,5,Spicy,5.73,Credit Card,2023-06-26 11:07:48,Completed
3376,15,5,None,20.44,Interac Transfer,2023-08-23 08:11:52,Completed
3377,12,5,None,8.52,Interac Transfer,2023-11-18 03:32:00,Cancelled
3378,22,5,Spicy,28.63,Cash,2023-06-14 20:35:20,Completed
3379,21,2,No powdered sugar,28.33,Cash,2023-01-18 09:09:37,In Progress
3380,22,3,No powdered sugar,10.64,Cash,2023-04-05 13:09:20,Cancelled
3381,11,5,No powdered sugar,20.36,Interac Transfer,2023-09-29 07:07:26,In Progress
3382,7,5,Extra gravy,5.7,Credit Card,2023-10-12 03:46:52,In Progress
3383,5,4,Extra syrup,28.29,Interac Transfer,2023-11-24 00:39:31,Cancelled
3384,17,3,Spicy,18.07,Interac Transfer,2023-02-05 14:10:35,Completed
3385,20,1,Extra gravy,6.08,Interac Transfer,2023-10-14 23:16:04,In Progress
3386,9,3,No powdered sugar,13.56,Credit Card,2023-08-24 10:46:24,Completed
