order_id,customer_id,item_id,quantity,special_request,subtotal,payment_method,order_placed,order_status
3229,1834,16,2,None,17.98,Cash,2023-11-17 18:18:44,Cancelled
3230,1179,20,4,Extra mustard,25.49,Credit Card,2023-10-31 17:44:36,In Progress
3231,1701,16,4,Extra gravy,27.01,Credit Card,2023-04-12 14:26:45,In Progress
3232,1406,7,2,Spicy,26.24,Cash,2023-05-09 23:13:03,Completed
3233,1665,9,5,None,25.3,Credit Card,2023-02-22 12:11:59,Completed
3234,1195,14,5,No powdered sugar,9.57,Credit Card,2023-06-13 22:16:06,Cancelled
3235,1465,11,5,Spicy,19.85,Cash,2023-08-29 22:52:11,Cancelled
3236,1310,14,3,None,19.55,Cash,2023-09-12 21:59:12,Cancelled
3237,1261,7,5,No powdered sugar,18.2,Interac Transfer,2023-06-05 14:20:30,In Progress
3238,1418,1,2,No powdered sugar,17.02,Cash,2023-05-28 06:39:42,In Progress
3239,1405,13,3,No powdered sugar,7.23,Credit Card,2023-11-06 07:43:44,Cancelled
3240,1938,20,5,No powdered sugar,7.55,Cash,2023-03-17 11:06:35,Completed
3241,1142,3,3,None,27.56,Interac Transfer,2023-02-12 13:17:42,In Progress
3242,1341,20,2,Extra gravy,20.75,Cash,2023-07-13 13:26:16,In Progress
3243,1315,4,5,Extra mustard,11.56,Credit Card,2023-06-24 07:13:08,Cancelled
3244,1100,11,1,Extra mustard,11.98,Cash,2023-08-06 08:07:39,Completed
3245,1243,2,2,Extra mustard,20.25,Credit Card,2023-04-23 19:29:23,In Progress
3246,1489,14,4,Extra gravy,15.17,Cash,2023-09-14 15:03:21,Completed
3247,1011,12,4,No powdered sugar,16.03,Interac Transfer,2023-03-01 17:14:59,In Progress
3248,1238,17,2,No powdered sugar,6.52,Interac Transfer,2023-12-12 07:42:19,Completed
3249,1560,12,4,Spicy,8.47,Cash,2023-12-05 23:36:08,Completed
3250,1041,12,2,Extra mustard,14.83,Credit Card,2023-03-20 05:20:42,In Progress
3251,1677,1,1,Extra mustard,22.49,Interac Transfer,2023-04-04 01:03:24,Completed
3252,1593,13,2,No powdered sugar,6.2,Credit Card,2023-04-19 20:07:33,In Progress
3253,1428,14,5,Extra mustard,13.36,Cash,2023-11-11 08:02:56,In Progress
3254,1802,2,5,No powdered sugar,22.38,Interac Transfer,2023-03-09 04:12:09,Completed
3255,1157,12,3,No powdered sugar,24.8,Interac Transfer,2023-01-25 04:49:07,In Progress
3256,1215,21,4,No powdered sugar,9.76,Credit Card,2023-01-09 16:08:58,Completed
3257,1669,16,4,None,23.29,Interac Transfer,2023-09-07 02:54:02,In Progress
3258,1461,4,2,None,28.89,Credit Card,2023-11-17 12:43:04,Completed
3259,1133,8,4,None,27.67,Credit Card,2023-05-23 06:18:38,In Progress
3260,1066,2,5,None,24.73,Cash,2023-05-28 22:29:49,In Progress
3261,1847,10,1,Extra gravy,22.81,Credit Card,2023-02-05 22:53:33,Cancelled
3262,1006,9,2,Spicy,10.88,Interac Transfer,2023-04-16 23:57:59,In Progress
3263,1947,15,4,Spicy,20.85,Credit Card,2023-05-18 02:42:52,In Progress
3264,1525,13,5,No powdered sugar,21.08,Interac Transfer,2023-06-28 18:20:30,Completed
3265,1072,17,3,Extra mustard,15.17,Credit Card,2023-07-30 13:28:59,Completed
3266,1398,16,4,None,17.33,Cash,2023-01-29 06:56:42,Completed
3267,1404,2,1,Spicy,22.35,Cash,2023-01-03 01:09:29,Completed
3268,1674,20,1,Spicy,28.8,Credit Card,2023-02-12 14:35:36,Cancelled
3269,1577,20,4,None,12.38,Credit Card,2023-02-28 13:49:55,Cancelled
3270,1858,14,4,Extra gravy,11.16,Credit Card,2023-07-06 06:34:38,Completed
3271,1129,3,5,Extra gravy,20.05,Cash,2023-11-17 03:57:01,Completed
3272,1930,12,4,Spicy,8.27,Credit Card,2023-06-13 20:04:22,Completed
3273,1465,8,3,Extra gravy,19.56,Credit Card,2023-05-09 17:26:19,Completed
3274,1205,2,5,None,7.22,Interac Transfer,2023-02-13 18:10:46,In Progress
3275,1787,4,2,Spicy,17.26,Cash,2023-02-18 20:17:25,Completed
3276,1977,14,3,None,20.51,Cash,2023-12-09 18:22:11,In Progress
3277,1767,16,5,Extra gravy,6.75,Credit Card,2023-03-23 12:36:41,Completed
3278,1265,19,5,None,10.17,Credit Card,2023-05-25 05:11:03,Cancelled
3279,1536,2,1,Extra gravy,13.38,Interac Transfer,2023-08-11 02:02:44,Cancelled
3280,1961,12,5,Extra gravy,14.21,Credit Card,2023-11-24 15:33:42,Completed
3281,1792,14,3,None,21.9,Cash,2023-09-03 15:48:21,Cancelled
3282,1252,6,4,Extra gravy,18.23,Interac Transfer,2023-03-01 20:30:57,Cancelled
3283,1821,13,3,No powdered sugar,14.55,Cash,2023-10-15 05:20:50,Cancelled
3284,1288,4,2,None,16.27,Credit Card,2023-01-25 12:17:21,Cancelled
3285,1163,22,5,No powdered sugar,5.32,Interac Transfer,2023-05-25 15:42:01,In Progress
3286,1094,18,5,None,24.26,Cash,2023-07-02 23:24:37,In Progress
3287,1781,12,5,Extra gravy,6.03,Cash,2023-11-06 21:19:20,In Progress
3288,1832,20,5,Extra gravy,25.73,Cash,2023-01-27 11:50:34,In Progress
3289,1109,22,1,Spicy,18.52,Credit Card,2023-01-17 00:27:00,Completed
3290,1335,21,1,Spicy,18.2,Credit Card,2023-09-03 21:17:05,Cancelled
3291,1821,19,4,No powdered sugar,22.61,Credit Card,2023-06-22 07:29:17,Cancelled
3292,1237,8,5,Extra gravy,26.49,Credit Card,2023-12-05 04:50:37,Completed
3293,1380,7,2,Spicy,28.57,Cash,2023-10-02 12:04:39,Completed
3294,1435,16,4,Extra gravy,18.58,Interac Transfer,2023-12-23 12:39:55,In Progress
3295,1898,19,5,None,8.77,Credit Card,2023-06-22 06:34:58,In Progress
3296,1482,6,1,Spicy,26.97,Interac Transfer,2023-08-10 21:22:26,Cancelled
3297,1936,20,2,No powdered sugar,6.02,Cash,2023-02-02 21:47:34,Completed
3298,1901,21,4,Spicy,25.18,Credit Card,2023-11-25 02:18:49,Cancelled
3299,1024,11,2,Extra gravy,22.01,Cash,2023-08-15 20:25:39,Completed
3300,1652,5,5,Extra mustard,27.62,Credit Card,2023-09-27 18:12:23,In Progress
3301,1116,16,3,Extra mustard,27.44,Credit Card,2023-09-12 15:31:06,Cancelled
3302,1481,7,2,Extra gravy,6.33,Interac Transfer,2023-12-24 19:38:55,Cancelled
3303,1391,5,2,None,20.24,Cash,2023-07-27 13:29:02,Completed
3304,1916,11,1,Spicy,8.12,Cash,2023-07-15 16:28:57,Cancelled
3305,1993,15,5,Extra mustard,6.96,Cash,2023-07-27 01:50:51,In Progress
3306,1963,3,2,None,16.21,Interac Transfer,2023-10-25 22:03:41,Cancelled
3307,1536,5,5,Extra gravy,7.44,Interac Transfer,2023-01-27 00:55:05,Completed
3308,1078,21,1,None,23.2,Cash,2023-04-11 16:54:51,Cancelled
3309,1579,5,5,Extra gravy,29.22,Cash,2023-05-02 11:20:04,In Progress
3310,1172,9,1,Spicy,19.24,Credit Card,2023-02-16 07:42:10,Completed
3311,1955,15,1,None,10.88,Credit Card,2023-12-14 09:54:39,Completed
3312,1011,3,4,Spicy,26.08,Interac Transfer,2023-10-13 03:14:25,In Progress
3313,1799,6,5,None,26.33,Credit Card,2023-09-03 15:53:26,Completed
3314,1127,17,3,Extra gravy,23.32,Cash,2023-03-20 04:36:05,Completed
3315,1607,21,4,Extra gravy,20.38,Cash,2023-08-17 23:43:02,Cancelled
3316,1091,8,1,None,26.69,Credit Card,2023-07-12 05:07:51,Completed
3317,1652,21,3,Extra gravy,9.08,Credit Card,2023-05-30 09:06:33,Cancelled
3318,1542,11,2,No powdered sugar,28.29,Interac Transfer,2023-05-05 06:52:26,In Progress
3319,1845,6,2,No powdered sugar,28.68,Credit Card,2023-10-10 12:08:10,In Progress
3320,1531,8,4,Spicy,26.8,Interac Transfer,2023-12-18 17:49:47,In Progress
3321,1657,10,3,No powdered sugar,11.27,Credit Card,2023-10-27 16:03:50,In Progress
3322,1988,3,5,No powdered sugar,26.45,Credit Card,2023-04-19 18:00:06,Completed
3323,1827,14,3,Extra mustard,17.44,Credit Card,2023-05-02 00:36:13,Completed
3324,1446,14,4,Extra mustard,19.87,Credit Card,2023-10-19 06:28:47,Cancelled
3325,1389,10,5,Extra mustard,26.02,Cash,2023-11-29 10:52:35,Cancelled
3326,1671,12,5,Extra mustard,5.74,Cash,2023-10-10 18:19:09,Cancelled
3327,1860,6,2,Extra gravy,14.07,Cash,2023-02-18 04:13:28,Completed
3328,1042,12,3,Spicy,25.39,Credit Card,2023-08-17 12:52:25,Cancelled
3329,1253,14,5,Spicy,25.35,Interac Transfer,2023-03-23 17:01:53,Completed
3330,1129,2,4,No powdered sugar,26.22,Credit Card,2023-03-27 23:20:48,In Progress
3331,1059,9,2,Spicy,9.23,Cash,2023-07-23 06:10:46,Completed
3332,1662,10,5,No powdered sugar,22.65,Interac Transfer,2023-10-21 20:45:11,In Progress
3333,1466,17,3,Spicy,8.66,Interac Transfer,2023-03-31 15:42:51,Cancelled
3334,1286,17,2,None,24.63,Cash,2023-06-10 08:39:36,Completed
3335,1516,3,3,None,11.13,Credit Card,2023-02-26 11:40:31,Cancelled
3336,1466,19,3,Spicy,23.45,Interac Transfer,2023-02-20 06:59:24,Cancelled
3337,1929,1,3,Extra gravy,16.38,Interac Transfer,2023-10-05 21:05:14,In Progress
3338,1777,12,2,No powdered sugar,29.66,Cash,2023-03-06 14:15:44,Cancelled
3339,1344,7,5,Spicy,19.5,Interac Transfer,2023-10-05 07:15:59,Completed
3340,1641,4,1,No powdered sugar,20.81,Interac Transfer,2023-12-01 08:41:15,Cancelled
3341,1381,10,5,Extra mustard,14.2,Interac Transfer,2023-11-19 17:44:56,In Progress
3342,1778,13,2,Spicy,23.36,Credit Card,2023-11-23 16:33:43,In Progress
3343,1689,2,1,Extra gravy,17.37,Credit Card,2023-12-23 12:58:48,Cancelled
3344,1252,10,1,Extra mustard,5.45,Cash,2023-11-03 18:26:19,In Progress
3345,1926,21,1,Spicy,20.21,Credit Card,2023-01-07 10:07:37,Cancelled
3346,1055,22,4,None,25.76,Interac Transfer,2023-01-07 20:42:02,In Progress
3347,1462,4,2,Spicy,10.92,Credit Card,2023-09-24 11:02:39,Cancelled
3348,1456,18,4,None,10.53,Interac Transfer,2023-05-27 21:41:35,Cancelled
3349,1982,5,1,None,20.22,Interac Transfer,2023-10-14 13:32:51,Completed
3350,1082,19,4,Spicy,25.45,Credit Card,2023-07-13 06:32:48,Completed
3351,1904,2,4,Spicy,11.24,Credit Card,2023-02-02 11:26:07,Cancelled
3352,1098,12,2,None,28.31,Credit Card,2023-01-17 07:50:49,Completed
3353,1148,17,3,No powdered sugar,28.18,Credit Card,2023-08-03 20:17:37,Completed
3354,1328,10,4,Extra mustard,10.01,Cash,2023-01-30 17:04:14,In Progress
3355,1155,2,4,Extra gravy,11.59,Credit Card,2023-05-16 17:14:00,Completed
3356,1189,6,1,Spicy,22.51,Cash,2023-04-30 04:47:50,In Progress
3357,1493,8,1,Extra mustard,28.79,Interac Transfer,2023-09-14 04:57:47,Completed
3358,1882,19,1,Extra mustard,22.75,Cash,2023-03-27 03:31:15,Completed
3359,1262,11,5,No powdered sugar,16.12,Interac Transfer,2023-05-15 10:51:50,Cancelled
3360,1079,12,4,Extra mustard,9.23,Cash,2023-06-10 21:50:23,Completed
3361,1399,9,1,Spicy,16.53,Cash,2023-08-30 19:54:31,Cancelled
3362,1763,2,2,Extra mustard,20.17,Interac Transfer,2023-02-26 17:28:48,Cancelled
3363,1608,8,5,Spicy,13.27,Cash,2023-05-02 09:52:11,Cancelled
3364,1259,11,3,Spicy,17.76,Interac Transfer,2023-01-14 22:34:26,Cancelled
3365,1771,21,4,None,8.26,Credit Card,2023-01-11 16:17:21,Completed
3366,1614,4,4,No powdered sugar,16.3,Interac Transfer,2023-02-14 00:20:01,Cancelled
3367,1551,10,2,Extra gravy,7.27,Cash,2023-03-17 17:57:23,Completed
3368,1784,21,3,None,6.23,Credit Card,2023-10-18 20:18:03,Completed
3369,1100,20,3,Extra gravy,26.43,Cash,2023-10-06 18:41:23,In Progress
3370,1358,16,5,Spicy,10.13,Credit Card,2023-11-10 08:42:00,In Progress
3371,1379,8,4,None,19.38,Interac Transfer,2023-02-18 08:20:07,In Progress
3372,1819,4,1,Extra mustard,8.72,Credit Card,2023-10-06 19:52:15,Cancelled
3373,1220,10,2,Extra mustard,11.56,Credit Card,2023-12-15 00:12:48,Completed
3374,1819,12,2,Extra gravy,14.03,Credit Card,2023-02-11 01:56:58,Completed
3375,1419,14,2,Spicy,8.59,Cash,2023-01-09 12:30:00,Cancelled
3376,1123,16,2,Extra gravy,6.15,Credit Card,2023-04-18 14:53:37,In Progress
3377,1421,22,1,No powdered sugar,26.93,Interac Transfer,2023-08-04 07:44:36,In Progress
3378,1230,18,1,Extra mustard,5.3,Interac Transfer,2023-08-11 11:19:04,Completed
3379,1689,21,5,None,6.53,Interac Transfer,2023-10-07 09:14:34,Completed
3380,1062,22,4,None,25.13,Credit Card,2023-05-28 07:29:06,Completed
3381,1484,21,1,None,12.05,Interac Transfer,2023-07-12 00:12:07,In Progress
3382,1627,12,5,Extra mustard,23.07,Cash,2023-12-30 17:32:24,Completed
3383,1702,18,3,Spicy,8.66,Interac Transfer,2023-04-05 01:51:26,In Progress
3384,1573,7,4,Extra mustard,10.93,Credit Card,2023-03-09 21:48:09,In Progress
3385,1767,20,1,Extra mustard,19.32,Interac Transfer,2023-04-10 04:05:27,In Progress
3386,1482,7,3,None,29.72,Credit Card,2023-09-27 20:15:24,Cancelled
3387,1518,9,5,Extra mustard,6.84,Credit Card,2023-12-13 07:16:57,Cancelled
3388,1154,1,1,None,15.01,Interac Transfer,2023-08-17 12:38:10,Completed
3389,1091,6,1,Spicy,6.08,Cash,2023-11-14 14:51:39,In Progress
3390,1981,6,3,No powdered sugar,9.98,Cash,2023-10-23 06:44:33,Completed
3391,1525,22,1,None,27.69,Interac Transfer,2023-04-23 16:22:56,In Progress
3392,1454,12,2,Extra gravy,7.41,Credit Card,2023-04-28 03:35:29,Completed
3393,1740,22,1,No powdered sugar,26.42,Interac Transfer,2023-10-12 06:16:59,Completed
3394,1597,12,4,Spicy,9.45,Credit Card,2023-09-17 14:35:24,Cancelled
3395,1644,10,3,No powdered sugar,26.54,Credit Card,2023-04-22 01:14:12,Cancelled
3396,1509,6,4,None,18.45,Credit Card,2023-06-27 00:52:01,Cancelled
3397,1182,17,5,Spicy,26.96,Cash,2023-04-30 13:28:39,Cancelled
3398,1385,19,4,Extra gravy,8.79,Cash,2023-05-09 15:23:36,In Progress
3399,1573,18,2,None,24.05,Interac Transfer,2023-01-31 04:18:11,Completed
3400,1730,6,2,None,22.02,Cash,2023-05-11 16:05:50,Completed
3401,1404,19,4,Spicy,18.57,Credit Card,2023-01-14 09:01:53,In Progress
3402,1245,10,5,Spicy,25.26,Credit Card,2023-05-25 06:09:55,In Progress
3403,1741,8,1,No powdered sugar,21.21,Interac Transfer,2023-05-04 23:36:02,Completed
3404,1590,21,2,Extra gravy,26.93,Credit Card,2023-10-21 11:57:26,Cancelled
3405,1660,6,4,No powdered sugar,14.53,Interac Transfer,2023-10-27 07:05:15,Cancelled
3406,1649,21,4,No powdered sugar,19.75,Interac Transfer,2023-06-02 18:32:23,Cancelled
3407,1470,7,4,None,26.77,Credit Card,2023-07-27 08:15:53,In Progress
3408,1825,1,1,Spicy,10.37,Cash,2023-05-08 00:15:49,Completed
3409,1887,18,3,None,17.14,Credit Card,2023-01-02 13:28:04,In Progress
3410,1422,20,5,Extra gravy,29.02,Credit Card,2023-04-03 21:22:41,Completed
3411,1900,12,3,No powdered sugar,16.84,Interac Transfer,2023-07-01 16:52:59,Cancelled
3412,1064,16,5,Extra gravy,11.32,Cash,2023-10-05 23:54:56,Cancelled
3413,1012,10,5,Spicy,13.78,Interac Transfer,2023-07-11 06:53:26,Cancelled
3414,1212,10,4,Spicy,27.13,Credit Card,2023-12-25 13:32:59,Completed
3415,1985,14,2,Extra mustard,28.87,Interac Transfer,2023-10-24 03:45:12,Cancelled
3416,1241,20,4,Extra gravy,28.75,Interac Transfer,2023-02-02 22:27:00,Completed
3417,1492,10,1,None,22.47,Credit Card,2023-09-11 19:48:17,In Progress
3418,1212,10,5,Extra gravy,17.74,Interac Transfer,2023-11-06 06:43:26,Cancelled
3419,1692,11,2,No powdered sugar,9.57,Credit Card,2023-08-24 19:34:54,In Progress
3420,1337,2,5,Spicy,8.08,Interac Transfer,2023-06-08 09:56:37,In Progress
3421,1996,20,5,Spicy,6.49,Cash,2023-11-03 10:59:06,Completed
3422,1172,8,4,Extra gravy,5.44,Credit Card,2023-11-20 05:52:21,In Progress
3423,1671,7,2,Extra gravy,26.95,Cash,2023-09-15 12:33:38,Completed
3424,1163,8,2,Extra gravy,25.23,Interac Transfer,2023-04-10 00:23:02,Completed
3425,1464,1,5,No powdered sugar,19.2,Cash,2023-07-24 10:39:22,In Progress
3426,1994,21,2,No powdered sugar,29.97,Cash,2023-11-18 04:15:37,Completed
3427,1496,2,2,None,28.83,Cash,2023-01-02 14:02:54,Completed
3428,1699,18,4,Extra gravy,21.38,Interac Transfer,2023-11-22 10:50:30,Completed
3429,1394,15,3,None,16.61,Credit Card,2023-05-25 21:39:52,In Progress
3430,1702,1,1,Extra mustard,8.8,Interac Transfer,2023-02-22 23:08:42,Completed
3431,1916,5,3,No powdered sugar,17.89,Interac Transfer,2023-08-16 12:27:15,Cancelled
3432,1307,2,2,Spicy,8.94,Interac Transfer,2023-02-26 16:41:14,In Progress
3433,1767,20,5,Extra mustard,14.96,Credit Card,2023-02-26 01:52:18,In Progress
3434,1182,3,1,Spicy,28.57,Interac Transfer,2023-09-10 18:27:32,Completed
3435,1628,19,1,Extra mustard,13.55,Interac Transfer,2023-06-14 12:19:08,In Progress
3436,1793,18,5,None,8.82,Credit Card,2023-07-01 07:28:09,Cancelled
3437,1509,22,1,None,19.56,Credit Card,2023-10-06 08:48:41,In Progress
3438,1707,18,5,No powdered sugar,20.06,Credit Card,2023-10-10 06:55:47,In Progress
3439,1545,14,1,Spicy,9.85,Cash,2023-02-09 01:53:00,In Progress
3440,1563,8,3,Extra mustard,9.91,Credit Card,2023-02-01 00:31:41,Completed
3441,1623,12,1,Extra gravy,29.74,Cash,2023-08-04 12:42:09,Cancelled
3442,1763,21,4,Extra gravy,11.08,Cash,2023-11-02 13:16:33,Cancelled
3443,1593,10,5,No powdered sugar,25.95,Interac Transfer,2023-11-14 02:26:12,Cancelled
3444,1743,20,1,Spicy,16.76,Cash,2023-05-12 07:47:16,In Progress
3445,1226,17,5,Extra gravy,15.87,Interac Transfer,2023-03-01 03:20:27,Cancelled
3446,1744,11,4,No powdered sugar,12.37,Cash,2023-08-11 11:46:56,Completed
3447,1732,2,1,No powdered sugar,24.35,Credit Card,2023-04-25 04:03:08,In Progress
3448,1435,4,1,Spicy,27.02,Interac Transfer,2023-04-06 02:44:32,Completed
3449,1924,1,4,Extra gravy,11.53,Cash,2023-06-26 06:05:35,In Progress
3450,1421,15,4,Extra gravy,7.38,Interac Transfer,2023-04-11 03:16:42,Completed
3451,1553,13,4,Extra gravy,8.42,Credit Card,2023-05-29 19:47:18,In Progress
3452,1020,8,5,None,24.82,Cash,2023-03-14 02:04:21,Completed
3453,1553,4,4,Extra gravy,15.9,Cash,2023-04-14 01:21:26,Cancelled
3454,1396,10,5,Extra mustard,8.3,Credit Card,2023-07-10 21:02:34,In Progress
3455,1624,19,3,None,13.51,Cash,2023-02-21 09:59:03,In Progress
3456,1104,18,1,None,17.86,Cash,2023-10-25 21:35:03,Completed
3457,1191,5,1,None,26.3,Interac Transfer,2023-06-04 09:26:02,Completed
3458,1016,19,2,None,21.04,Cash,2023-11-03 13:56:46,Completed
3459,1119,22,3,No powdered sugar,9.4,Credit Card,2023-01-26 02:19:54,In Progress
3460,1392,16,4,Extra mustard,8.97,Cash,2023-08-05 00:02:01,Completed
3461,1424,1,4,Spicy,15.31,Interac Transfer,2023-09-21 22:09:10,Cancelled
3462,1128,12,3,Extra gravy,6.88,Cash,2023-08-26 09:42:48,Completed
3463,1129,2,4,None,23.89,Interac Transfer,2023-09-29 04:17:06,Completed
3464,1571,21,2,Spicy,15.04,Cash,2023-12-04 12:52:56,Completed
3465,1559,8,5,No powdered sugar,13.58,Interac Transfer,2023-07-02 15:23:37,Cancelled
3466,1028,18,1,Spicy,17.73,Interac Transfer,2023-12-25 08:19:00,Completed
3467,1096,16,3,None,22.72,Cash,2023-05-03 17:06:23,Completed
3468,1009,5,1,Extra mustard,19.23,Credit Card,2023-04-17 23:31:01,In Progress
3469,1241,22,5,Spicy,25.06,Credit Card,2023-07-30 21:19:14,In Progress
3470,1825,13,3,None,20.73,Cash,2023-06-24 17:10:29,Completed
3471,1955,19,5,None,24.7,Cash,2023-03-13 11:43:21,In Progress
3472,1231,3,4,Extra gravy,22.42,Cash,2023-02-09 01:28:04,Completed
3473,1788,8,4,Extra gravy,9.83,Cash,2023-02-06 21:27:38,Completed
3474,1283,12,4,Extra mustard,6.31,Cash,2023-12-18 19:01:07,Cancelled
3475,1714,2,5,Extra gravy,27.58,Credit Card,2023-07-02 18:27:58,Completed
3476,1758,11,5,Extra mustard,28.64,Interac Transfer,2023-06-13 14:56:23,In Progress
3477,1801,12,5,No powdered sugar,23.17,Interac Transfer,2023-01-06 05:53:28,In Progress
3478,1775,18,1,No powdered sugar,23.11,Credit Card,2023-10-17 18:02:21,In Progress
3479,1954,13,5,Extra gravy,11.75,Credit Card,2023-04-21 23:57:49,In Progress
3480,1725,5,4,No powdered sugar,18.56,Interac Transfer,2023-06-17 15:23:54,Completed
3481,1199,22,2,Spicy,29.81,Credit Card,2023-02-18 15:43:50,Cancelled
3482,1944,12,5,Spicy,26.4,Cash,2023-09-06 12:49:10,Cancelled
3483,1078,2,2,Spicy,12.61,Credit Card,2023-03-28 10:47:41,Completed
3484,1912,5,4,No powdered sugar,12.53,Credit Card,2023-03-21 09:18:13,In Progress
3485,1955,7,5,Spicy,17.09,Credit Card,2023-11-01 02:34:08,Cancelled
3486,1854,12,1,Extra mustard,15.11,Credit Card,2023-09-12 03:21:15,Cancelled
3487,1855,16,1,None,14.28,Interac Transfer,2023-03-16 02:22:46,Completed
3488,1172,8,2,Extra gravy,20.67,Interac Transfer,2023-02-03 00:42:33,In Progress
3489,1466,9,1,Extra mustard,5.29,Interac Transfer,2023-07-03 00:57:51,Cancelled
3490,1580,15,1,Spicy,24.08,Interac Transfer,2023-03-11 00:58:42,Completed
3491,1415,5,1,None,23.5,Cash,2023-02-17 01:14:34,Cancelled
3492,1939,13,4,Extra gravy,25.76,Cash,2023-08-02 07:25:47,Cancelled
3493,1448,5,1,Extra mustard,26.04,Interac Transfer,2023-02-05 19:16:31,In Progress
3494,1086,11,3,Extra gravy,19.16,Interac Transfer,2023-12-13 11:37:23,In Progress
3495,1100,10,5,No powdered sugar,24.5,Interac Transfer,2023-06-12 00:44:01,Cancelled
3496,1007,20,1,Spicy,17.31,Credit Card,2023-04-22 14:45:40,In Progress
3497,1844,13,1,Extra mustard,28.79,Cash,2023-01-11 19:36:18,Cancelled
3498,1199,9,1,Extra mustard,9.77,Cash,2023-01-05 12:18:14,Cancelled
3499,1504,21,3,None,27.89,Credit Card,2023-09-13 23:18:39,Cancelled
3500,1086,14,1,None,11.46,Credit Card,2023-03-06 00:57:33,Completed
3501,1042,18,1,None,7.57,Credit Card,2023-09-12 09:44:31,In Progress
3502,1384,15,5,Extra gravy,15.98,Cash,2023-03-07 12:05:37,In Progress
3503,1620,10,3,Spicy,20.37,Credit Card,2023-02-12 20:35:04,Cancelled
3504,1434,7,3,Extra gravy,10.77,Credit Card,2023-08-12 10:55:22,In Progress
3505,1407,8,1,Spicy,18.89,Credit Card,2023-04-14 21:52:22,Cancelled
3506,1482,3,3,Extra mustard,25.2,Interac Transfer,2023-01-20 09:50:01,In Progress
3507,1663,15,2,Extra gravy,11.43,Credit Card,2023-08-18 18:49:36,In Progress
3508,1016,16,3,Extra gravy,19.51,Interac Transfer,2023-04-05 00:20:28,Cancelled
3509,1644,4,3,Extra gravy,13.48,Cash,2023-10-22 06:40:22,In Progress
3510,1147,21,3,No powdered sugar,18.24,Cash,2023-07-01 20:02:02,Cancelled
3511,1276,6,4,Spicy,21.67,Cash,2023-10-12 14:04:07,Completed
3512,1231,1,4,Spicy,13.76,Interac Transfer,2023-12-19 06:28:53,Cancelled
3513,1825,4,4,Extra gravy,29.86,Credit Card,2023-10-08 16:05:34,In Progress
3514,1926,11,3,No powdered sugar,19.09,Cash,2023-05-24 03:51:52,Completed
3515,1365,12,2,Extra gravy,25.61,Credit Card,2023-03-21 17:35:04,Completed
3516,1227,5,3,Spicy,23.13,Interac Transfer,2023-12-07 23:44:26,Cancelled
3517,1650,21,1,Extra mustard,26.32,Cash,2023-12-12 01:31:12,Completed
3518,1435,16,2,No powdered sugar,9.35,Credit Card,2023-01-04 15:17:13,Cancelled
3519,1398,13,4,No powdered sugar,10.56,Credit Card,2023-10-21 14:41:32,In Progress
3520,1210,13,5,Extra gravy,17.19,Cash,2023-04-10 03:05:04,Cancelled
3521,1390,17,2,Extra mustard,26.31,Credit Card,2023-04-26 15:18:46,Completed
3522,1498,7,4,Spicy,9.94,Interac Transfer,2023-07-19 15:07:29,Cancelled
3523,1539,8,2,None,29.28,Cash,2023-07-15 01:52:09,Cancelled
3524,1562,13,2,Spicy,8.19,Cash,2023-01-20 11:13:07,In Progress
3525,1490,16,3,Spicy,9.38,Cash,2023-03-29 22:25:29,Cancelled
3526,1441,4,1,Extra mustard,9.18,Cash,2023-06-14 00:31:35,In Progress
